t	R	z	phi	vR	vz	vphi	E	Lz
1.8062e+06	0.374004	6.43532e-06	-2.12807	-0.872447	1.12204	0.00267377	-0.05	0.001
1.8064e+06	4.93327	-4.4299e-06	1.01255	-0.536153	-0.108835	0.000202705	-0.05	0.001
1.8064e+06	0.806876	2.72546e-06	-2.12947	1.11903	0.580903	0.00123935	-0.05	0.001
1.8066e+06	0.229766	-2.28902e-07	1.00972	0.599136	-1.33161	0.00435225	-0.05	0.001
1.8068e+06	0.107361	2.48389e-06	-2.1467	0.176944	1.46985	0.00931434	-0.05	0.001
1.807e+06	0.0936129	-9.07914e-06	0.957501	-0.0875308	-1.47927	0.0106823	-0.05	0.001
1.8072e+06	0.174345	1.4306e-06	-2.20681	-0.433389	1.40575	0.00573576	-0.05	0.001
1.8074e+06	0.469876	-2.95565e-06	0.930283	-1.03105	-0.931027	0.00212822	-0.05	0.001
1.80754e+06	18.3043	2.13343e-06	-2.21202	-0.0907449	0.0301241	5.46321e-05	-0.05	0.001
1.8076e+06	0.53048	-7.5465e-06	0.928962	1.08032	-0.837982	0.00188508	-0.05	0.001
1.8078e+06	0.183395	9.55062e-07	-2.21652	0.490545	1.38515	0.00545271	-0.05	0.001
1.808e+06	0.0847396	-3.85525e-06	0.901264	0.146849	-1.47537	0.0118009	-0.05	0.001
1.8082e+06	0.0714204	4.38307e-06	-2.30273	-0.059822	1.4825	0.0140016	-0.05	0.001
1.8084e+06	0.130273	-1.99972e-06	0.79859	-0.323801	-1.44181	0.0076762	-0.05	0.001
1.8086e+06	0.326606	1.83999e-06	-2.35148	-0.843448	1.16165	0.0030618	-0.05	0.001
1.8088e+06	2.98048	-3.74489e-06	0.788908	-0.718186	-0.169087	0.000335516	-0.05	0.001
1.8088e+06	1.01357	6.08758e-06	-2.35306	1.09245	0.454682	0.000986613	-0.05	0.001
1.809e+06	0.237434	-4.41875e-06	0.786391	0.692996	-1.28334	0.00421169	-0.05	0.001
1.8092e+06	0.081527	4.87373e-06	-2.37405	0.302685	1.45171	0.0122659	-0.05	0.001
1.8094e+06	0.00890313	-5.00695e-06	0.221426	0.149156	-1.47459	0.11232	-0.05	0.001
1.8096e+06	0.0603825	5.99637e-06	1.00093	-0.256133	1.46217	0.0165611	-0.05	0.001
1.8098e+06	0.18722	-1.92039e-06	-2.17331	-0.569711	-1.35376	0.00534131	-0.05	0.001
1.81e+06	0.60556	3.5292e-06	0.964784	-1.12191	0.730699	0.00165136	-0.05	0.001
1.81003e+06	11.4069	-2.36619e-06	-2.17734	0.269454	-0.0471614	8.76663e-05	-0.05	0.001
1.8102e+06	0.417713	2.01008e-06	0.963421	0.985912	1.00402	0.00239399	-0.05	0.001
1.8104e+06	0.156237	-6.86674e-06	-2.18375	0.411907	-1.41528	0.00640055	-0.05	0.001
1.8106e+06	0.075769	2.24695e-06	0.926385	0.111063	1.47922	0.013198	-0.05	0.001
1.8108e+06	0.0716948	-9.06407e-06	-2.28481	-0.0844339	-1.48128	0.013948	-0.05	0.001
1.811e+06	0.14001	7.27189e-06	0.819542	-0.360594	1.43168	0.00714234	-0.05	0.001
1.8112e+06	0.360519	-7.69889e-06	-2.3292	-0.905197	-1.1012	0.00277378	-0.05	0.001
1.81139e+06	4.98982	6.81271e-06	0.811367	-0.533011	0.103979	0.000200408	-0.05	0.001
1.8114e+06	0.789004	-6.61964e-06	-2.33066	1.13213	-0.570448	0.00126742	-0.05	0.001
1.8116e+06	0.211385	5.18196e-06	0.808257	0.64814	1.31279	0.0047307	-0.05	0.001
1.8118e+06	0.0640662	-2.5363e-06	-2.36042	0.306013	-1.45232	0.0156089	-0.05	0.001
1.812e+06	0.0202535	1.76067e-06	-2.0657	-0.243647	1.46525	0.0493742	-0.05	0.001
1.8122e+06	0.123202	-5.9554e-06	0.925524	-0.433699	-1.41358	0.00811673	-0.05	0.001
1.8124e+06	0.362553	1.56092e-06	-2.22417	-0.946223	1.06532	0.00275822	-0.05	0.001
1.81259e+06	5.98658	-9.39413e-06	0.916407	-0.472627	-0.0852237	0.00016704	-0.05	0.001
1.8126e+06	0.726817	8.02462e-06	-2.22565	1.14537	0.597564	0.00137586	-0.05	0.001
1.8128e+06	0.191668	-3.83926e-06	0.912839	0.669197	-1.30652	0.00521735	-0.05	0.001
1.813e+06	0.0301565	2.86835e-06	-2.29226	0.394341	1.43227	0.0331603	-0.05	0.001
1.8132e+06	0.101868	-3.77745e-06	-2.17079	-0.487515	-1.39851	0.00981663	-0.05	0.001
1.8134e+06	0.346496	2.94733e-06	0.960539	-0.957717	1.06157	0.00288603	-0.05	0.001
1.81359e+06	5.41879	-5.59214e-06	-2.18213	-0.506086	-0.0913157	0.000184543	-0.05	0.001
1.8136e+06	0.745048	3.77606e-06	0.959007	1.1526	0.567617	0.0013422	-0.05	0.001
1.8138e+06	0.18356	-1.2788e-06	-2.18582	0.71255	-1.28509	0.0054478	-0.05	0.001
1.814e+06	0.00460483	7.30993e-06	0.508807	0.433549	1.40508	0.217163	-0.05	0.001
1.8142e+06	0.171169	-7.97334e-06	0.991752	-0.689006	-1.30031	0.00584218	-0.05	0.001
1.8144e+06	0.664457	6.21575e-06	-2.15353	-1.1558	0.629572	0.00150499	-0.05	0.001
1.81441e+06	7.49485	-3.06168e-07	0.98757	0.400751	-0.0669684	0.000133425	-0.05	0.001
1.8146e+06	0.36791	3.14097e-06	-2.15501	0.988418	1.024	0.00271806	-0.05	0.001
1.8148e+06	0.108911	-2.59793e-06	0.977522	0.504968	-1.3915	0.00918181	-0.05	0.001
1.815e+06	0.0262683	1.94329e-06	1.10783	-0.39762	1.43136	0.0380687	-0.05	0.001
1.8152e+06	0.187035	-2.05909e-06	-2.10853	-0.66284	-1.31071	0.0053466	-0.05	0.001
1.8154e+06	0.699555	7.60746e-06	1.02981	-1.1467	0.61772	0.00142948	-0.05	0.001
1.81541e+06	6.66155	-3.99561e-06	-2.11226	0.437973	-0.0768386	0.000150115	-0.05	0.001
1.8156e+06	0.369021	5.79658e-06	1.02835	0.957986	1.05206	0.00270987	-0.05	0.001
1.8158e+06	0.124173	-7.04369e-07	-2.12115	0.443615	-1.41038	0.00805327	-0.05	0.001
1.816e+06	0.0180422	5.40638e-06	0.852918	0.254418	1.46325	0.0554255	-0.05	0.001
1.8162e+06	0.0716559	-1.74996e-06	1.14835	-0.33064	-1.44638	0.0139556	-0.05	0.001
1.8164e+06	0.232423	3.55282e-06	-2.01516	-0.701928	1.27975	0.00430249	-0.05	0.001
1.8166e+06	0.998938	-2.94213e-06	1.12422	-1.0974	-0.456601	0.00100106	-0.05	0.001
1.8166e+06	3.03576	2.81838e-06	-2.01775	0.711601	0.164812	0.000329407	-0.05	0.001
1.8168e+06	0.324513	-2.92945e-06	1.12263	0.854032	-1.15464	0.00308154	-0.05	0.001
1.817e+06	0.123356	8.16383e-06	-2.02798	0.347198	1.43726	0.00810665	-0.05	0.001
1.8172e+06	0.0524786	-3.61351e-06	1.05566	0.116825	-1.48026	0.0190554	-0.05	0.001
1.8174e+06	0.0351707	1.92812e-06	-2.29284	-0.00401944	1.48549	0.0284328	-0.05	0.001
1.8176e+06	0.0554719	-8.34118e-06	0.653227	-0.128417	-1.47914	0.0180272	-0.05	0.001
1.8178e+06	0.13219	4.21446e-06	-2.53943	-0.373477	1.42948	0.00756484	-0.05	0.001
1.818e+06	0.35192	-2.70773e-06	0.594406	-0.9024	-1.10687	0.00284155	-0.05	0.001
1.81819e+06	4.57788	4.13264e-06	-2.54825	-0.562788	0.111981	0.000218442	-0.05	0.001
1.8182e+06	0.81465	-5.32283e-06	0.592917	1.13149	-0.549422	0.00122752	-0.05	0.001
1.8184e+06	0.211364	3.13941e-06	-2.55132	0.666051	1.3038	0.00473118	-0.05	0.001
1.8186e+06	0.0574096	-1.34696e-06	0.56007	0.333791	-1.44659	0.0174187	-0.05	0.001
1.8188e+06	0.0399095	2.22189e-06	0.724923	-0.310344	1.45259	0.0250567	-0.05	0.001
1.819e+06	0.176064	-6.58723e-06	-2.46924	-0.583666	-1.34997	0.00567974	-0.05	0.001
1.8192e+06	0.581804	1.97423e-06	0.668517	-1.12359	0.744653	0.00171879	-0.05	0.001
1.81923e+06	12.7731	-1.62689e-06	-2.47363	0.233426	-0.0416294	7.82898e-05	-0.05	0.001
1.8194e+06	0.420799	4.50023e-06	0.667141	1.0078	0.980562	0.00237643	-0.05	0.001
1.8196e+06	0.14733	-5.65413e-06	-2.48034	0.453175	-1.40402	0.00678749	-0.05	0.001
1.8198e+06	0.0475368	2.34202e-06	0.608022	0.200892	1.47144	0.0210363	-0.05	0.001
1.82e+06	0.0092837	-2.73567e-06	1.63972	-0.101343	-1.47898	0.107716	-0.05	0.001
1.8202e+06	0.0662905	3.15135e-06	-2.16339	-0.243059	1.46402	0.0150851	-0.05	0.001
1.8204e+06	0.191383	-5.44612e-06	0.949135	-0.569257	-1.35311	0.00522512	-0.05	0.001
1.8206e+06	0.618988	2.55754e-06	-2.19583	-1.12286	0.719735	0.00161554	-0.05	0.001
1.82062e+06	10.6305	-6.24656e-06	0.945239	0.291451	-0.0507155	9.40686e-05	-0.05	0.001
1.8208e+06	0.414215	7.49752e-06	-2.19719	0.97578	1.01549	0.0024142	-0.05	0.001
1.821e+06	0.158382	-5.76714e-06	0.938867	0.396762	-1.41925	0.00631387	-0.05	0.001
1.8212e+06	0.0846056	7.93098e-06	-2.23051	0.081468	1.48043	0.0118196	-0.05	0.001
1.8214e+06	0.0961935	-4.23912e-06	0.8648	-0.157018	-1.47327	0.0103957	-0.05	0.001
1.8216e+06	0.204807	1.48407e-07	-2.29547	-0.53919	1.36259	0.00488265	-0.05	0.001
1.8218e+06	0.636069	-4.17256e-06	0.843047	-1.11505	-0.719691	0.00157216	-0.05	0.001
1.82182e+06	10.0928	7.1462e-06	-2.29905	0.307357	0.0544696	9.90805e-05	-0.05	0.001
1.822e+06	0.419003	-7.40333e-06	0.841712	0.954181	-1.03363	0.00238662	-0.05	0.001
1.8222e+06	0.174184	6.63778e-06	-2.30483	0.344044	1.43027	0.00574107	-0.05	0.001
1.8224e+06	0.127774	-3.06241e-06	0.82013	-0.0473846	-1.47728	0.00782633	-0.05	0.001
1.8226e+06	0.211022	2.67811e-06	-2.33507	-0.479904	1.38326	0.00473884	-0.05	0.001
1.8228e+06	0.601995	-3.37475e-06	0.803456	-1.09328	-0.775243	0.00166114	-0.05	0.001
1.82283e+06	12.9664	1.47068e-06	-2.33867	0.228052	0.0435228	7.71224e-05	-0.05	0.001
1.823e+06	0.445643	-2.66658e-06	0.802162	0.96561	-1.01048	0.00224395	-0.05	0.001
1.8232e+06	0.19239	7.59761e-06	-2.34365	0.32321	1.43176	0.00519778	-0.05	0.001
1.8234e+06	0.162451	-2.66721e-06	0.7862	-0.134547	-1.46686	0.00615571	-0.05	0.001
1.8236e+06	0.300769	4.07812e-06	-2.36275	-0.694145	1.2648	0.00332481	-0.05	0.001
1.8238e+06	1.56786	-3.02188e-06	0.777404	-0.95516	-0.322914	0.00063781	-0.05	0.001
1.8238e+06	1.7203	4.68395e-06	-2.36453	0.922206	0.296585	0.000581294	-0.05	0.001
1.824e+06	0.308404	-3.42257e-06	0.775687	0.708686	-1.25432	0.0032425	-0.05	0.001
1.8242e+06	0.165955	5.03732e-06	-2.37292	0.138953	1.46587	0.00602574	-0.05	0.001
1.8244e+06	0.195916	-7.20556e-06	0.757403	-0.327386	-1.43013	0.00510424	-0.05	0.001
1.8246e+06	0.455611	4.37085e-07	-2.38825	-0.974856	0.996729	0.00219486	-0.05	0.001
1.82476e+06	14.3671	-1.48505e-06	0.752606	-0.193377	-0.0394979	6.96036e-05	-0.05	0.001
1.8248e+06	0.586875	6.10154e-06	-2.38954	1.08482	0.796828	0.00170394	-0.05	0.001
1.825e+06	0.210986	-2.11969e-06	0.748947	0.462289	-1.38926	0.00473965	-0.05	0.001
1.8252e+06	0.134599	3.38795e-06	-2.40556	0.0204932	1.477	0.00742947	-0.05	0.001
1.8254e+06	0.194979	-2.3817e-06	0.722003	-0.403847	-1.41063	0.00512876	-0.05	0.001
1.8256e+06	0.500511	8.20746e-06	-2.42338	-1.03468	0.910453	0.00199796	-0.05	0.001
1.82571e+06	19.7131	-9.44704e-07	0.717558	-0.0230832	-0.028716	5.07276e-05	-0.05	0.001
1.8258e+06	0.515823	5.05728e-06	-2.42467	1.0479	0.886579	0.00193865	-0.05	0.001
1.826e+06	0.196844	-4.50183e-06	0.713258	0.419706	-1.40563	0.00508015	-0.05	0.001
1.8262e+06	0.13109	9.17111e-06	-2.4426	-0.00201672	1.47761	0.00762836	-0.05	0.001
1.8264e+06	0.198413	-1.99024e-06	0.684845	-0.425474	-1.40358	0.00504	-0.05	0.001
1.8266e+06	0.523838	4.05716e-06	-2.46034	-1.05339	0.875442	0.00190899	-0.05	0.001
1.82668e+06	19.4214	-4.84837e-06	0.680628	0.0450145	-0.0291663	5.14896e-05	-0.05	0.001
1.8268e+06	0.493989	3.47885e-06	-2.46163	1.02757	0.922006	0.00202434	-0.05	0.001
1.827e+06	0.194805	-5.44674e-06	0.676131	0.394466	-1.41332	0.00513335	-0.05	0.001
1.8272e+06	0.138005	5.35417e-06	-2.47915	-0.0342049	1.47628	0.00724611	-0.05	0.001
1.8274e+06	0.221588	-1.46076e-06	0.65048	-0.49169	-1.37679	0.00451289	-0.05	0.001
1.82759e+06	0.647047	3.33139e-06	-2.49389	-1.10174	0.732277	0.00154548	-0.05	0.001
1.82761e+06	10.1074	-5.50899e-06	0.647204	0.306634	-0.0559288	9.89374e-05	-0.05	0.001
1.82779e+06	0.43082	1.94919e-06	-2.49518	0.931999	1.04836	0.00232115	-0.05	0.001
1.82799e+06	0.197227	-9.18803e-06	0.642181	0.278072	-1.44028	0.00507029	-0.05	0.001
1.82819e+06	0.187389	2.09029e-06	-2.50929	-0.216654	1.45265	0.0053365	-0.05	0.001
1.82839e+06	0.380553	-5.63235e-06	0.627298	-0.850146	-1.13645	0.00262776	-0.05	0.001
1.82859e+06	4.78285	4.3741e-07	-2.51525	-0.546257	0.114335	0.00020908	-0.05	0.001
1.82859e+06	0.82578	-3.12216e-06	0.625925	1.11057	-0.581383	0.00121098	-0.05	0.001
1.82879e+06	0.241783	5.0301e-06	-2.5179	0.572833	1.34022	0.00413593	-0.05	0.001
1.82899e+06	0.133954	-4.63523e-07	0.612441	0.101425	-1.47374	0.00746525	-0.05	0.001
1.82919e+06	0.162511	4.20627e-06	-2.54618	-0.284142	1.44534	0.00615343	-0.05	0.001
1.82939e+06	0.366708	-4.77939e-06	0.589385	-0.870913	-1.1261	0.00272697	-0.05	0.001
1.82959e+06	4.61047	7.86477e-06	-2.55322	-0.559515	0.115246	0.000216898	-0.05	0.001
1.82959e+06	0.826669	-4.14676e-06	0.58796	1.11925	-0.563734	0.00120967	-0.05	0.001
1.82979e+06	0.228866	3.929e-06	-2.55602	0.615645	1.32428	0.00436938	-0.05	0.001
1.82999e+06	0.0997742	-3.95815e-06	0.569547	0.205316	-1.46696	0.0100226	-0.05	0.001
1.83019e+06	0.0714887	6.24513e-06	-2.62488	-0.0206487	1.48356	0.0139882	-0.05	0.001
1.83039e+06	0.115496	-3.06847e-06	0.471197	-0.266437	-1.45536	0.00865829	-0.05	0.001
1.83059e+06	0.27789	6.87133e-07	-2.68169	-0.738287	1.24655	0.00359854	-0.05	0.001
1.83079e+06	1.49084	-3.15138e-06	0.458297	-0.977365	-0.323676	0.000670763	-0.05	0.001
1.8308e+06	1.77258	7.02679e-07	-2.68364	0.915113	0.2763	0.000564148	-0.05	0.001
1.83099e+06	0.292344	-4.41496e-06	0.45648	0.76298	-1.22717	0.00342062	-0.05	0.001
1.83119e+06	0.123411	2.09002e-06	-2.69513	0.269906	1.45375	0.00810303	-0.05	0.001
1.83139e+06	0.081841	-4.65352e-06	0.40932	0.000598196	-1.48291	0.0122188	-0.05	0.001
1.83159e+06	0.122953	9.1977e-07	-2.76955	-0.26814	1.45413	0.00813317	-0.05	0.001
1.83179e+06	0.290861	-1.28619e-06	0.361927	-0.759651	-1.22969	0.00343806	-0.05	0.001
1.83199e+06	1.73684	7.11066e-06	-2.78115	-0.922608	0.281617	0.000575757	-0.05	0.001
1.83199e+06	1.51955	-5.09316e-06	0.360096	0.970689	-0.318229	0.000658091	-0.05	0.001
1.83219e+06	0.279703	4.0004e-06	-2.78309	0.74056	1.24466	0.00357522	-0.05	0.001
1.83239e+06	0.116848	-4.64971e-06	0.347421	0.265436	-1.45538	0.00855809	-0.05	0.001
1.83259e+06	0.0738625	4.1202e-06	-2.8377	0.0148315	1.48346	0.0135387	-0.05	0.001
1.83279e+06	0.105547	-3.28226e-06	0.255604	-0.22156	-1.46399	0.00947443	-0.05	0.001
1.83299e+06	0.244217	3.89348e-07	-2.90013	-0.653623	1.3021	0.00409471	-0.05	0.001
1.83319e+06	0.97693	-3.06079e-06	0.239372	-1.09513	-0.482333	0.00102362	-0.05	0.001
1.8332e+06	3.24536	3.58608e-06	-2.9026	0.685452	0.159953	0.000308133	-0.05	0.001
1.83339e+06	0.342274	-1.37891e-06	0.237863	0.830444	-1.16538	0.00292164	-0.05	0.001
1.83359e+06	0.153807	4.29765e-06	-2.91055	0.264953	1.45037	0.00650164	-0.05	0.001
1.83379e+06	0.128578	-3.05385e-06	0.212249	-0.103057	-1.47434	0.00777736	-0.05	0.001
1.83399e+06	0.234037	5.19648e-06	-2.94148	-0.559637	1.34767	0.00427284	-0.05	0.001
1.83419e+06	0.772015	-4.26677e-06	0.197727	-1.11503	-0.616922	0.00129531	-0.05	0.001
1.8342e+06	5.67293	3.94813e-06	-2.9443	0.488996	0.0969375	0.000176276	-0.05	0.001
1.83439e+06	0.390358	-1.25413e-06	0.196373	0.872998	-1.11502	0.00256175	-0.05	0.001
1.83459e+06	0.186822	4.95e-06	-2.95012	0.239008	1.44925	0.00535268	-0.05	0.001
1.83479e+06	0.187518	-4.59484e-07	0.18103	-0.243369	-1.44839	0.00533283	-0.05	0.001
1.83499e+06	0.393818	3.90327e-06	-2.96541	-0.878998	1.10887	0.00253924	-0.05	0.001
1.83518e+06	5.98148	-3.83951e-06	0.175279	-0.471614	-0.0921705	0.000167183	-0.05	0.001
1.83519e+06	0.757565	4.83354e-06	-2.96675	1.11529	0.627959	0.00132002	-0.05	0.001
1.83539e+06	0.232348	-6.08812e-06	0.172408	0.554101	-1.35036	0.00430389	-0.05	0.001
1.83559e+06	0.128429	6.26392e-06	-2.98142	0.0993377	1.47462	0.00778642	-0.05	0.001
1.83579e+06	0.155021	-4.01433e-06	0.141509	-0.269964	-1.44926	0.00645075	-0.05	0.001
1.83599e+06	0.346666	1.3125e-06	-3.00677	-0.838874	1.15771	0.00288462	-0.05	0.001
1.83619e+06	3.46538	-7.0645e-06	0.133722	-0.661284	-0.150402	0.000288568	-0.05	0.001
1.83619e+06	0.943374	1.23931e-06	-3.00826	1.10174	0.49793	0.00106003	-0.05	0.001
1.83639e+06	0.240708	-8.74865e-07	0.131186	0.647209	-1.3062	0.00415441	-0.05	0.001
1.83659e+06	0.103398	5.01244e-06	-3.02507	0.221263	1.46426	0.00967133	-0.05	0.001
1.83679e+06	0.0707884	-5.58076e-06	0.0650675	-0.00838183	-1.48373	0.0141266	-0.05	0.001
1.83699e+06	0.109779	3.07929e-06	-3.12494	-0.246079	1.4596	0.00910924	-0.05	0.001
1.83719e+06	0.260544	-1.3461e-06	0.00394792	-0.697225	-1.27489	0.00383812	-0.05	0.001
1.83739e+06	1.1945	4.72318e-06	-3.13947	-1.04722	0.398614	0.000837168	-0.05	0.001
1.83739e+06	2.33946	-6.6527e-06	0.00176344	0.809537	-0.215358	0.00042745	-0.05	0.001
1.83759e+06	0.316259	4.68086e-06	-3.14111	0.794514	1.19917	0.00316196	-0.05	0.001
1.83779e+06	0.139145	-1.6158e-06	-0.00770736	0.263688	-1.45278	0.00718674	-0.05	0.001
1.83799e+06	0.107438	4.51001e-06	3.10891	-0.0587764	1.47929	0.0093077	-0.05	0.001
1.83819e+06	0.184356	-3.18161e-06	-0.0513541	-0.434679	-1.4035	0.00542428	-0.05	0.001
1.83839e+06	0.494655	1.8396e-06	3.08617	-1.04446	0.902461	0.00202161	-0.05	0.001
1.8385e+06	19.723	-5.83943e-06	-0.0560869	-0.0225233	-0.028274	5.07022e-05	-0.05	0.001
1.83859e+06	0.509612	5.60307e-06	3.08486	1.05699	0.879276	0.00196228	-0.05	0.001
1.83879e+06	0.186429	-8.5889e-06	-0.0606597	0.449397	-1.39846	0.00536398	-0.05	0.001
1.83899e+06	0.104733	3.72893e-06	3.062	0.0748823	1.47885	0.00954805	-0.05	0.001
1.83919e+06	0.128886	-4.86951e-06	-0.10731	-0.231285	-1.45969	0.00775877	-0.05	0.001
1.83939e+06	0.285635	6.44957e-06	3.02446	-0.729165	1.2496	0.00350098	-0.05	0.001
1.83959e+06	1.54051	-6.09874e-06	-0.11868	-0.964695	-0.317904	0.000649134	-0.05	0.001
1.83959e+06	1.7222	6.09521e-06	3.02257	0.924715	0.287083	0.000580653	-0.05	0.001
1.83979e+06	0.294916	-8.6614e-06	-0.120484	0.745479	-1.23708	0.0033908	-0.05	0.001
1.83999e+06	0.133757	1.72768e-06	3.01196	0.234312	1.45855	0.00747624	-0.05	0.001
1.84019e+06	0.110781	-1.35238e-06	-0.154854	-0.0858149	-1.4776	0.00902679	-0.05	0.001
1.84039e+06	0.19987	2.54097e-06	2.9701	-0.483203	1.38446	0.00500325	-0.05	0.001
1.84059e+06	0.571219	-6.12938e-06	-0.174856	-1.08867	-0.801635	0.00175064	-0.05	0.001
1.84063e+06	15.2345	1.4422e-06	2.96617	0.172397	0.0367304	6.56407e-05	-0.05	0.001
1.84079e+06	0.454678	-6.07218e-06	-0.176159	0.993003	-0.979115	0.00219936	-0.05	0.001
1.84099e+06	0.184606	2.25626e-06	2.96109	0.36854	1.42225	0.00541694	-0.05	0.001
1.84119e+06	0.13339	-6.82997e-06	-0.195486	-0.0424154	-1.4767	0.00749684	-0.05	0.001
1.84139e+06	0.217706	5.6111e-06	2.93349	-0.489585	1.37841	0.00459336	-0.05	0.001
1.84159e+06	0.632079	-5.00847e-06	-0.210971	-1.09996	-0.745309	0.00158208	-0.05	0.001
1.84161e+06	10.9289	7.04965e-06	2.93011	0.282418	0.0516609	9.15003e-05	-0.05	0.001
1.84179e+06	0.434833	-2.16092e-06	-0.212266	0.943221	-1.03643	0.00229973	-0.05	0.001
1.84199e+06	0.194918	6.51881e-06	2.92508	0.294174	1.43752	0.00513037	-0.05	0.001
1.84219e+06	0.177612	-1.63352e-06	-0.227082	-0.185709	-1.4587	0.00563025	-0.05	0.001
1.84239e+06	0.348615	7.52392e-06	2.90874	-0.79366	1.18846	0.00286849	-0.05	0.001
1.84259e+06	3.01471	-4.70969e-06	-0.233957	-0.711799	-0.175979	0.000331707	-0.05	0.001
1.84259e+06	1.03164	5.66192e-06	2.90726	1.07794	0.4721	0.000969327	-0.05	0.001
1.84279e+06	0.261701	-7.9083e-07	-0.236212	0.626154	-1.31095	0.00382115	-0.05	0.001
1.84299e+06	0.139531	1.6253e-07	2.89545	0.129419	1.47078	0.00716685	-0.05	0.001
1.84319e+06	0.159999	-4.39284e-06	-0.262745	-0.260275	-1.45024	0.00625002	-0.05	0.001
1.84339e+06	0.351181	3.32758e-06	2.87246	-0.839114	1.15586	0.00284754	-0.05	0.001
1.84358e+06	3.60043	-5.424e-06	-0.270214	-0.647173	-0.14578	0.000277745	-0.05	0.001
1.84359e+06	0.927238	3.35791e-06	2.87099	1.10357	0.508402	0.00107847	-0.05	0.001
1.84379e+06	0.241116	-5.67403e-06	-0.27276	0.637116	-1.31105	0.00414739	-0.05	0.001
1.84399e+06	0.107852	7.26682e-07	2.8548	0.204219	1.46626	0.00927197	-0.05	0.001
1.84419e+06	0.0839015	-9.27271e-06	-0.328351	-0.0482288	-1.48195	0.0119187	-0.05	0.001
1.84439e+06	0.144669	4.97529e-06	2.78247	-0.346316	1.43452	0.00691233	-0.05	0.001
1.84459e+06	0.362604	-1.48065e-06	-0.365991	-0.899846	-1.10476	0.00275783	-0.05	0.001
1.84478e+06	4.97613	4.82885e-06	2.77458	-0.53383	0.104845	0.000200959	-0.05	0.001
1.84479e+06	0.792113	-1.73058e-06	-0.367442	1.13001	-0.571986	0.00126245	-0.05	0.001
1.84499e+06	0.214338	9.32492e-06	2.77152	0.640348	1.31594	0.00466553	-0.05	0.001
1.84519e+06	0.0709116	-3.71007e-06	-0.394198	0.285474	-1.45602	0.0141021	-0.05	0.001
1.84539e+06	0.00557606	3.78465e-06	0.873333	-0.0784052	1.47345	0.179338	-0.05	0.001
1.84559e+06	0.0775571	-7.07449e-06	2.95586	-0.300062	-1.45258	0.0128937	-0.05	0.001
1.84579e+06	0.230187	4.51293e-06	-0.206202	-0.678521	1.29286	0.0043443	-0.05	0.001
1.84599e+06	0.938872	-3.49463e-06	2.93312	-1.108	-0.487994	0.00106511	-0.05	0.001
1.84599e+06	3.42516	4.69974e-06	-0.208866	0.66634	0.14863	0.000291957	-0.05	0.001
1.84619e+06	0.336552	-2.76412e-06	2.93158	0.859569	-1.14617	0.00297131	-0.05	0.001
1.84639e+06	0.134486	4.9442e-06	-0.217978	0.329574	1.43992	0.00743573	-0.05	0.001
1.84659e+06	0.0753924	-6.0107e-06	2.8867	0.0551686	-1.48239	0.0132639	-0.05	0.001
1.84679e+06	0.0924527	1.67195e-06	-0.309009	-0.166547	1.47258	0.0108163	-0.05	0.001
1.84699e+06	0.202686	-3.7635e-06	2.81294	-0.541292	-1.36221	0.00493375	-0.05	0.001
1.84719e+06	0.630872	5.42304e-06	-0.331781	-1.11536	0.72291	0.00158511	-0.05	0.001
1.84721e+06	10.3361	-6.30104e-06	2.8093	0.300005	-0.0530862	9.67484e-05	-0.05	0.001
1.84739e+06	0.419605	7.58003e-06	-0.333118	0.958685	1.02918	0.0023832	-0.05	0.001
1.84759e+06	0.172364	-4.77109e-06	2.80347	0.352237	-1.42859	0.00580166	-0.05	0.001
1.84779e+06	0.121953	3.53458e-06	-0.355744	-0.0293793	1.47848	0.00819986	-0.05	0.001
1.84799e+06	0.19512	-5.61161e-06	2.77036	-0.436892	-1.40072	0.00512504	-0.05	0.001
1.84819e+06	0.523324	5.85396e-06	-0.374898	-1.0576	0.870652	0.00191086	-0.05	0.001
1.84827e+06	19.3458	-6.33094e-06	2.76607	0.0492921	-0.0291313	5.16909e-05	-0.05	0.001
1.84839e+06	0.490615	3.72099e-06	-0.37619	1.0296	0.921561	0.00203826	-0.05	0.001
1.84859e+06	0.190983	-5.90388e-06	2.76146	0.4035	-1.41151	0.00523608	-0.05	0.001
1.84879e+06	0.128987	5.07747e-06	-0.395094	-0.00886341	1.47786	0.0077527	-0.05	0.001
1.84899e+06	0.197875	-2.55238e-06	2.73208	-0.428901	-1.40264	0.0050537	-0.05	0.001
1.84919e+06	0.524857	2.75306e-06	-0.413118	-1.0551	0.872786	0.00190528	-0.05	0.001
1.84927e+06	19.3492	-6.72712e-06	2.72786	0.0490409	-0.0292432	5.16818e-05	-0.05	0.001
1.84939e+06	0.492331	9.3647e-06	-0.414404	1.02704	0.923497	0.00203115	-0.05	0.001
1.84959e+06	0.193904	-3.55138e-06	2.72333	0.395238	-1.41328	0.0051572	-0.05	0.001
1.84979e+06	0.136408	8.48827e-06	-0.432185	-0.0302999	1.47659	0.00733096	-0.05	0.001
1.84999e+06	0.217599	-4.24067e-07	2.69707	-0.481493	-1.38128	0.0045956	-0.05	0.001
1.85019e+06	0.624192	5.40937e-06	-0.447415	-1.09669	0.755484	0.00160207	-0.05	0.001
1.85021e+06	11.4983	-3.61435e-06	2.69366	0.266501	-0.0492467	8.69696e-05	-0.05	0.001
