t	R	z	phi	vR	vz	vphi	E	Lz
42966.2	0.551752	-4.90771e-06	-0.469564	-0.965163	-0.957159	0.00181241	-0.05	0.001
43071.8	19.7431	9.4574e-06	2.67145	-0.0136624	0.0318959	5.06507e-05	-0.05	0.001
43166.4	0.560734	-1.15514e-06	-0.470706	0.974649	-0.942649	0.00178338	-0.05	0.001
43366	0.280659	2.3678e-07	2.6686	0.188443	1.43575	0.00356304	-0.05	0.001
43565.9	0.351088	-3.08083e-06	-0.476491	-0.572915	-1.30843	0.00284829	-0.05	0.001
43764.4	1.61275	1.24669e-06	2.66394	-0.933679	0.347571	0.00062006	-0.05	0.001
43767.3	1.77641	-5.40986e-06	-0.477981	0.900528	-0.317899	0.000562934	-0.05	0.001
43965.6	0.358654	4.55729e-07	2.6625	0.591582	1.29757	0.0027882	-0.05	0.001
44165.5	0.282085	-3.15059e-06	-0.482498	-0.176877	-1.43686	0.00354503	-0.05	0.001
44365.1	0.555803	4.98636e-06	2.65681	-0.967627	0.952502	0.0017992	-0.05	0.001
44466.6	19.7773	-6.28769e-06	-0.485353	-0.00352452	-0.0318904	5.05631e-05	-0.05	0.001
44565.3	0.558125	2.206e-06	2.65567	0.970077	0.948758	0.00179171	-0.05	0.001
44765	0.28205	-2.68478e-06	-0.488199	0.180203	-1.43645	0.00354547	-0.05	0.001
44964.8	0.357066	7.76237e-07	2.64997	-0.587129	1.30012	0.0028006	-0.05	0.001
45163.2	1.73783	-4.21539e-06	-0.492742	-0.908163	-0.324475	0.000575429	-0.05	0.001
45166.1	1.64732	5.22831e-06	2.64852	0.926509	0.340906	0.000607045	-0.05	0.001
45364.5	0.35288	-2.33512e-06	-0.49422	0.576788	-1.30613	0.00283383	-0.05	0.001
45564.4	0.281261	2.15409e-06	2.6439	-0.186614	1.43584	0.00355541	-0.05	0.001
45764	0.560861	-6.69178e-06	-0.499972	-0.973964	-0.943288	0.00178297	-0.05	0.001
45858.9	19.7461	2.77446e-06	2.64106	0.0130461	0.0319129	5.0643e-05	-0.05	0.001
45964.2	0.552298	-9.89718e-07	-0.501113	0.964887	-0.957146	0.00181062	-0.05	0.001
46163.9	0.281385	1.82195e-06	2.63818	0.17432	1.43735	0.00355384	-0.05	0.001
46363.7	0.358706	-5.60587e-06	-0.506829	-0.593263	-1.29678	0.0027878	-0.05	0.001
46562	1.78489	1.53041e-07	2.63365	-0.898925	0.316312	0.000560259	-0.05	0.001
46564.9	1.60486	-4.47955e-07	-0.508269	0.935395	-0.348938	0.000623108	-0.05	0.001
46763.4	0.350385	3.172e-06	2.63216	0.572748	1.30873	0.002854	-0.05	0.001
46963.3	0.279799	-6.82408e-06	-0.512954	-0.187001	-1.43617	0.003574	-0.05	0.001
47162.9	0.557586	2.04294e-06	2.62634	-0.972636	0.946425	0.00179344	-0.05	0.001
47260.7	19.7742	-1.37376e-06	-0.515825	0.00574371	-0.0318144	5.0571e-05	-0.05	0.001
47363.1	0.553821	5.67682e-06	2.62519	0.968649	0.952524	0.00180564	-0.05	0.001
47562.8	0.279845	-1.75727e-07	-0.518711	0.181611	-1.43685	0.00357341	-0.05	0.001
47762.6	0.35291	3.78913e-06	2.61939	-0.579989	1.3047	0.00283359	-0.05	0.001
47961.1	1.66109	-4.16224e-06	-0.523352	-0.923834	-0.337888	0.000602013	-0.05	0.001
47964	1.72171	8.19029e-06	2.61791	0.911531	0.326897	0.000580819	-0.05	0.001
48162.3	0.355717	-1.42997e-08	-0.524811	0.586893	-1.30068	0.00281122	-0.05	0.001
48362.2	0.280384	2.98317e-06	2.61332	-0.177353	1.43724	0.00356654	-0.05	0.001
48561.8	0.552056	-8.03337e-06	-0.530581	-0.966048	-0.956104	0.00181141	-0.05	0.001
48666.7	19.7516	1.46213e-07	2.61044	-0.0120332	0.0318685	5.06288e-05	-0.05	0.001
48762	0.559976	-6.29563e-06	-0.531724	0.974392	-0.943325	0.00178579	-0.05	0.001
48961.7	0.280283	1.01863e-06	2.60758	0.188658	1.43582	0.00356783	-0.05	0.001
49161.5	0.350395	-8.63604e-08	-0.537527	-0.571719	-1.30918	0.00285392	-0.05	0.001
49360	1.60082	4.43416e-06	2.6029	-0.936184	0.349888	0.000624679	-0.05	0.001
49363	1.79014	-1.96207e-06	-0.539022	0.897848	-0.315581	0.000558614	-0.05	0.001
49561.2	0.359147	6.78876e-06	2.60146	0.593298	1.29662	0.00278438	-0.05	0.001
49761.1	0.281936	-7.7974e-06	-0.543532	-0.175296	-1.43709	0.0035469	-0.05	0.001
49960.7	0.554313	2.46704e-06	2.59577	-0.966262	0.954683	0.00180404	-0.05	0.001
50064	19.7676	-1.75354e-06	-0.546395	-0.00781272	-0.0318995	5.05878e-05	-0.05	0.001
50161	0.559452	4.54618e-06	2.59463	0.971698	0.946384	0.00178746	-0.05	0.001
50360.6	0.281859	-7.04099e-06	-0.549238	0.182667	-1.43619	0.00354787	-0.05	0.001
50560.4	0.355629	3.86851e-06	2.58892	-0.58343	1.30227	0.00281192	-0.05	0.001
50758.8	1.70539	-5.2783e-07	-0.553807	-0.914671	-0.330193	0.000586376	-0.05	0.001
50761.7	1.67814	3.73838e-07	2.58746	0.920198	0.335142	0.000595899	-0.05	0.001
50960.1	0.354372	-3.86113e-06	-0.555275	0.580313	-1.30407	0.0028219	-0.05	0.001
51160	0.28162	4.42477e-06	2.58286	-0.184601	1.436	0.00355088	-0.05	0.001
51359.6	0.560272	-2.77482e-06	-0.561005	-0.97287	-0.944735	0.00178485	-0.05	0.001
51455.5	19.7571	4.83744e-06	2.58002	0.0106801	0.0319081	5.06147e-05	-0.05	0.001
51559.8	0.553262	-2.60302e-06	-0.562146	0.965434	-0.956081	0.00180746	-0.05	0.001
51759.5	0.281727	5.69538e-06	2.57715	0.174523	1.43724	0.00354954	-0.05	0.001
51959.3	0.359158	-5.43574e-06	-0.567846	-0.593807	-1.29638	0.00278429	-0.05	0.001
52157.6	1.79272	1.63261e-06	2.57264	-0.897363	0.315104	0.000557812	-0.05	0.001
52160.5	1.59848	-8.83058e-07	-0.569284	0.936694	-0.3503	0.000625594	-0.05	0.001
52359	0.350185	5.64466e-06	2.57114	0.571668	1.30927	0.00285563	-0.05	0.001
52558.9	0.280023	-1.82523e-06	-0.57397	-0.188222	-1.43595	0.00357113	-0.05	0.001
52758.5	0.559018	1.80102e-06	2.56533	-0.97379	0.944465	0.00178885	-0.05	0.001
52854.8	19.7621	-1.56711e-06	-0.576832	0.00964537	-0.0318422	5.0602e-05	-0.05	0.001
52958.8	0.552688	4.12016e-06	2.56419	0.967095	0.954707	0.00180934	-0.05	0.001
53158.4	0.280102	-9.57406e-07	-0.579721	0.179166	-1.43709	0.00357013	-0.05	0.001
53358.3	0.354435	4.53979e-06	2.5584	-0.583831	1.30248	0.00282139	-0.05	0.001
53556.6	1.69406	-1.84834e-06	-0.584332	-0.917119	-0.331805	0.000590299	-0.05	0.001
53559.5	1.68788	3.95513e-06	2.55693	0.918372	0.332929	0.000592461	-0.05	0.001
53757.9	0.354152	-5.00544e-06	-0.585801	0.583121	-1.30289	0.00282364	-0.05	0.001
53957.8	0.280046	2.97019e-06	2.55231	-0.179603	1.43705	0.00357084	-0.05	0.001
54157.4	0.552857	-5.16564e-06	-0.591592	-0.967367	-0.954341	0.00180879	-0.05	0.001
54261.1	19.7645	1.51269e-06	2.54943	-0.00900257	0.0318365	5.05958e-05	-0.05	0.001
54357.7	0.558777	-8.01081e-07	-0.592736	0.973609	-0.944782	0.00178962	-0.05	0.001
54557.3	0.279975	8.88332e-06	2.54656	0.18805	1.43598	0.00357175	-0.05	0.001
54757.2	0.35018	-3.56247e-06	-0.598553	-0.571776	-1.30922	0.00285568	-0.05	0.001
54955.6	1.59887	6.72339e-06	2.54187	-0.936621	0.350204	0.000625443	-0.05	0.001
54958.6	1.7922	-4.84457e-06	-0.600048	0.897468	-0.315178	0.000557973	-0.05	0.001
55156.8	0.359118	4.77935e-06	2.54044	0.5938	1.2964	0.0027846	-0.05	0.001
55356.7	0.281669	-6.23194e-06	-0.604563	-0.174427	-1.43726	0.00355027	-0.05	0.001
55556.3	0.553051	2.09965e-06	2.53473	-0.965296	0.956332	0.00180815	-0.05	0.001
55660.9	19.7548	-5.46754e-06	-0.607434	-0.0112164	-0.0319096	5.06206e-05	-0.05	0.001
55756.6	0.560422	1.2186e-06	2.53359	0.973099	0.944418	0.00178437	-0.05	0.001
55956.2	0.28156	-1.10509e-06	-0.610275	0.185003	-1.43597	0.00355164	-0.05	0.001
56156.1	0.354088	1.9886e-06	2.52786	-0.579636	1.30447	0.00282416	-0.05	0.001
56354.5	1.6722	-5.1002e-07	-0.614874	-0.921409	-0.336237	0.000598014	-0.05	0.001
56357.4	1.71151	4.081e-06	2.52639	0.913436	0.329102	0.000584278	-0.05	0.001
56555.7	0.355907	-1.18951e-06	-0.616332	0.584125	-1.30186	0.00280972	-0.05	0.001
56755.6	0.281901	5.37554e-06	2.52183	-0.182221	1.43624	0.00354734	-0.05	0.001
56955.2	0.559222	-4.72812e-06	-0.622043	-0.971417	-0.946795	0.0017882	-0.05	0.001
57052.5	19.7698	6.98057e-06	2.51898	0.00708069	0.0318976	5.05823e-05	-0.05	0.001
57155.5	0.554577	-1.81197e-06	-0.623183	0.966483	-0.954317	0.00180317	-0.05	0.001
57355.1	0.281974	1.68258e-06	2.51612	0.175534	1.43705	0.00354643	-0.05	0.001
57555	0.35909	-5.01955e-06	-0.628874	-0.593075	-1.29674	0.00278482	-0.05	0.001
57753.2	1.78845	7.15306e-06	2.51161	-0.898178	0.315866	0.000559145	-0.05	0.001
57756.2	1.60229	-2.2902e-06	-0.630313	0.935872	-0.349609	0.000624106	-0.05	0.001
57954.6	0.350489	4.05475e-06	2.51012	0.571844	1.30909	0.00285315	-0.05	0.001
58154.5	0.280347	-2.92399e-06	-0.634989	-0.188682	-1.4358	0.003567	-0.05	0.001
58354.1	0.560144	1.3177e-06	2.50432	-0.974484	0.943139	0.00178526	-0.05	0.001
58449.3	19.7496	-2.29879e-07	-0.637844	0.0124443	-0.0318741	5.0634e-05	-0.05	0.001
58554.4	0.55197	4.08386e-08	2.50317	0.965845	0.956355	0.00181169	-0.05	0.001
58754	0.280454	-7.03761e-06	-0.640732	0.176985	-1.43726	0.00356564	-0.05	0.001
58953.9	0.355994	2.15901e-06	2.49741	-0.58754	1.30029	0.00280903	-0.05	0.001
59152.2	1.72767	-4.04537e-06	-0.645313	-0.910334	-0.325854	0.000578815	-0.05	0.001
59155.1	1.65548	1.85162e-06	2.49595	0.924981	0.338953	0.000604054	-0.05	0.001
59353.5	0.352656	-9.50648e-06	-0.646791	0.579307	-1.30509	0.00283563	-0.05	0.001
59553.4	0.27981	4.50438e-06	2.4913	-0.182064	1.4368	0.00357385	-0.05	0.001
59753	0.554052	-4.93088e-06	-0.6526	-0.968957	-0.952087	0.00180488	-0.05	0.001
59855.1	19.7759	4.01828e-06	2.48842	-0.00494712	0.0318106	5.05666e-05	-0.05	0.001
59953.3	0.557308	-8.12171e-07	-0.653744	0.972384	-0.946834	0.00179434	-0.05	0.001
60152.9	0.279773	6.83514e-06	2.48555	0.186701	1.43621	0.00357433	-0.05	0.001
60352.8	0.350475	-6.55406e-07	-0.659567	-0.573076	-1.30856	0.00285327	-0.05	0.001
60551.3	1.6071	3.7116e-06	2.48086	-0.934935	0.348473	0.000622239	-0.05	0.001
60554.2	1.78221	-3.53461e-06	-0.66106	0.899456	-0.316741	0.000561102	-0.05	0.001
60752.5	0.358574	2.13136e-06	2.47942	0.593024	1.29694	0.00278883	-0.05	0.001
60952.3	0.281315	-8.50115e-06	-0.665588	-0.174377	-1.43736	0.00355474	-0.05	0.001
61152	0.55217	3.88872e-08	2.4737	-0.964849	0.957253	0.00181104	-0.05	0.001
61257.4	19.7447	-5.40751e-06	-0.668466	-0.013319	-0.0319126	5.06466e-05	-0.05	0.001
61352.2	0.560924	4.95602e-06	2.47256	0.974107	0.943106	0.00178277	-0.05	0.001
61551.8	0.281191	-4.84848e-06	-0.671309	0.186921	-1.43582	0.0035563	-0.05	0.001
61751.7	0.352623	5.95626e-06	2.4668	-0.576212	1.30647	0.00283589	-0.05	0.001
61950.1	1.64221	-7.78611e-06	-0.675938	-0.927566	-0.341873	0.000608936	-0.05	0.001
61953	1.74337	1.86039e-06	2.46533	0.907058	0.32352	0.000573601	-0.05	0.001
62151.4	0.357303	-1.88353e-07	-0.677387	0.587759	-1.29976	0.00279874	-0.05	0.001
62351.2	0.28207	2.09053e-06	2.46079	-0.179763	1.4365	0.00354521	-0.05	0.001
62550.9	0.557854	-9.87613e-07	-0.683084	-0.969773	-0.949215	0.00179258	-0.05	0.001
62649.9	19.7783	4.46385e-06	2.45794	0.00268245	0.0318894	5.05605e-05	-0.05	0.001
62751.1	0.556094	-6.98103e-07	-0.684224	0.967904	-0.952065	0.00179826	-0.05	0.001
62950.7	0.282099	4.87264e-06	2.45509	0.177228	1.43681	0.00354486	-0.05	0.001
63150.6	0.358508	-8.6614e-06	-0.689914	-0.591152	-1.29782	0.00278934	-0.05	0.001
63348.9	1.77273	2.15148e-06	2.45057	-0.901251	0.318515	0.000564102	-0.05	0.001
63351.8	1.61594	-3.2359e-07	-0.691356	0.933011	-0.346948	0.000618833	-0.05	0.001
63550.3	0.351266	5.24002e-06	2.44908	0.573259	1.30822	0.00284685	-0.05	0.001
63750.1	0.280732	-2.24441e-06	-0.696013	-0.188315	-1.43575	0.00356212	-0.05	0.001
63949.8	0.560813	3.57661e-06	2.4433	-0.974636	0.94262	0.00178312	-0.05	0.001
64044.4	19.7424	-2.36945e-06	-0.698862	0.0137873	-0.0318997	5.06525e-05	-0.05	0.001
64150	0.551765	6.61799e-06	2.44215	0.965053	0.957263	0.00181236	-0.05	0.001
64349.6	0.280855	-1.12414e-07	-0.701746	0.175343	-1.43736	0.00356056	-0.05	0.001
64549.5	0.35739	4.50675e-07	2.43641	-0.590657	1.29842	0.00279806	-0.05	0.001
64747.8	1.75759	-3.17004e-06	-0.706299	-0.904349	-0.320768	0.000568962	-0.05	0.001
64750.7	1.62833	5.24844e-06	2.43496	0.930559	0.344211	0.000614127	-0.05	0.001
64949.2	0.351408	-1.72181e-06	-0.707786	0.575924	-1.307	0.0028457	-0.05	0.001
65149	0.279708	8.84712e-06	2.4303	-0.184439	1.43652	0.00357516	-0.05	0.001
65348.7	0.555518	-4.54538e-08	-0.713606	-0.970622	-0.949602	0.00180012	-0.05	0.001
65448.9	19.7808	5.92818e-06	2.42741	-0.00033931	0.0317999	5.05541e-05	-0.05	0.001
65548.9	0.555746	-5.88794e-06	-0.71475	0.970854	-0.949243	0.00179938	-0.05	0.001
65748.5	0.279707	7.10915e-06	2.42453	0.184753	1.43648	0.00357517	-0.05	0.001
65948.4	0.351258	-5.92455e-07	-0.720571	-0.575497	-1.30724	0.00284691	-0.05	0.001
66146.9	1.62501	1.32239e-06	2.41986	-0.931243	0.344864	0.000615381	-0.05	0.001
66149.8	1.76135	-2.05683e-06	-0.722059	0.903599	-0.320144	0.000567746	-0.05	0.001
66348.1	0.357569	3.29863e-06	2.41842	0.591031	1.29818	0.00279667	-0.05	0.001
66547.9	0.280914	-1.5893e-06	-0.726608	-0.175165	-1.43737	0.00355981	-0.05	0.001
66747.6	0.55177	2.08676e-06	2.41268	-0.964989	0.957324	0.00181235	-0.05	0.001
66853.2	19.742	-5.18693e-06	-0.729492	-0.0138482	-0.0319023	5.06534e-05	-0.05	0.001
66947.8	0.560874	3.57751e-06	2.41154	0.974607	0.942617	0.00178293	-0.05	0.001
67147.4	0.28079	-3.14736e-06	-0.732339	0.188194	-1.43575	0.00356138	-0.05	0.001
67347.3	0.351409	5.06475e-07	2.40576	-0.573559	1.30804	0.00284568	-0.05	0.001
67545.8	1.61866	-1.21273e-06	-0.736994	-0.932445	-0.346418	0.000617794	-0.05	0.001
67548.7	1.76965	4.86221e-06	2.40427	0.901856	0.319038	0.000565084	-0.05	0.001
67747	0.358392	-7.2104e-06	-0.738437	0.590783	-1.29802	0.00279024	-0.05	0.001
67946.9	0.282104	8.65586e-06	2.39975	-0.177521	1.43677	0.00354479	-0.05	0.001
68146.5	0.556312	-5.12568e-06	-0.744127	-0.968132	-0.951716	0.00179755	-0.05	0.001
68247.4	19.7789	2.18156e-06	2.3969	-0.00201408	0.0318888	5.05589e-05	-0.05	0.001
68346.7	0.557645	-4.1829e-06	-0.745267	0.96953	-0.949576	0.00179326	-0.05	0.001
68546.3	0.282085	8.06499e-06	2.39405	0.179419	1.43654	0.00354503	-0.05	0.001
68746.2	0.35748	-4.60182e-06	-0.750962	-0.588242	-1.29948	0.00279736	-0.05	0.001
68944.5	1.74756	7.03874e-06	2.38951	-0.906227	0.322795	0.000572227	-0.05	0.001
68947.4	1.63839	-2.16344e-06	-0.752411	0.928352	-0.342608	0.000610354	-0.05	0.001
69145.9	0.352435	7.12261e-06	2.38803	0.575771	1.30673	0.0028374	-0.05	0.001
69345.8	0.281134	-2.14656e-06	-0.757043	-0.187149	-1.4358	0.00355703	-0.05	0.001
69545.4	0.560944	2.44952e-06	2.38227	-0.974217	0.942982	0.00178271	-0.05	0.001
69640.1	19.7438	-2.2949e-06	-0.759887	0.0134954	-0.031912	5.06489e-05	-0.05	0.001
69745.6	0.552083	2.59636e-06	2.38113	0.964831	0.957317	0.00181132	-0.05	0.001
69945.2	0.28126	-1.28249e-06	-0.762766	0.174437	-1.43737	0.00355543	-0.05	0.001
70145.1	0.358452	4.51151e-06	2.37541	-0.592812	1.29708	0.00278977	-0.05	0.001
70343.4	1.77981	-2.25548e-06	-0.767296	-0.899932	-0.317122	0.000561856	-0.05	0.001
70346.3	1.60911	2.3065e-06	2.37397	0.934519	0.348063	0.00062146	-0.05	0.001
70544.8	0.35056	-1.92933e-06	-0.768789	0.573359	-1.3084	0.00285258	-0.05	0.001
70744.7	0.279753	5.66681e-06	2.36928	-0.186457	1.43625	0.00357458	-0.05	0.001
70944.3	0.557082	-2.15481e-06	-0.774612	-0.972181	-0.947165	0.00179507	-0.05	0.001
71042.7	19.7771	4.645e-06	2.36641	0.00430628	0.031808	5.05636e-05	-0.05	0.001
71144.5	0.554256	-9.92657e-07	-0.775756	0.969193	-0.951738	0.00180422	-0.05	0.001
71344.1	0.279788	6.59747e-06	2.36353	0.182414	1.43676	0.00357413	-0.05	0.001
71544	0.35245	-5.57368e-06	-0.781567	-0.578788	-1.30539	0.00283728	-0.05	0.001
71742.4	1.65117	2.19632e-06	2.35888	-0.925866	0.339773	0.000605632	-0.05	0.001
71745.4	1.73232	-3.57031e-06	-0.783047	0.909399	-0.325054	0.000577261	-0.05	0.001
71943.7	0.356212	4.09683e-06	2.35742	0.588033	1.3	0.00280732	-0.05	0.001
72143.6	0.280509	-1.75968e-06	-0.787623	-0.176712	-1.43728	0.00356495	-0.05	0.001
72343.2	0.551906	6.36762e-07	2.35166	-0.9657	0.956534	0.0018119	-0.05	0.001
72448.4	19.7481	-8.09611e-07	-0.790511	-0.0127334	-0.0318784	5.06378e-05	-0.05	0.001
72543.4	0.560274	1.38003e-06	2.35052	0.974539	0.943012	0.00178484	-0.05	0.001
72743	0.2804	-1.4134e-06	-0.793365	0.188679	-1.43579	0.00356633	-0.05	0.001
72942.9	0.35057	3.4629e-06	2.34472	-0.571976	1.30901	0.0028525	-0.05	0.001
73141.4	1.60364	-6.39033e-06	-0.798038	-0.935589	-0.349343	0.000623581	-0.05	0.001
73144.3	1.78688	1.93406e-06	2.34322	0.89848	0.316134	0.000559634	-0.05	0.001
73342.6	0.35904	-1.17494e-06	-0.799477	0.592866	-1.29685	0.00278521	-0.05	0.001
73542.5	0.281999	2.45028e-06	2.33871	-0.17574	1.43702	0.00354611	-0.05	0.001
73742.1	0.554785	-4.63819e-07	-0.805168	-0.966669	-0.954018	0.0018025	-0.05	0.001
73844.8	19.7714	4.18421e-06	2.33585	-0.0064873	0.0318961	5.05782e-05	-0.05	0.001
73942.3	0.559049	-2.66417e-06	-0.806308	0.971185	-0.947127	0.00178875	-0.05	0.001
74142	0.281934	3.85306e-06	2.33301	0.181863	1.43627	0.00354693	-0.05	0.001
74341.8	0.356119	-3.33908e-06	-0.812017	-0.58467	-1.30155	0.00280805	-0.05	0.001
74540.2	1.71626	4.93187e-06	2.32845	-0.912483	0.328255	0.000582663	-0.05	0.001
74543.1	1.66762	-4.53363e-06	-0.813474	0.922343	-0.33709	0.000599656	-0.05	0.001
74741.5	0.35387	8.08989e-07	2.32698	0.57911	1.30478	0.0028259	-0.05	0.001
74941.4	0.28151	-2.20818e-06	-0.818077	-0.185311	-1.43594	0.00355227	-0.05	0.001
75141	0.560515	9.20112e-06	2.32124	-0.973277	0.944185	0.00178408	-0.05	0.001
75236.5	19.7531	-2.61167e-06	-0.820918	0.0116063	-0.0319106	5.06251e-05	-0.05	0.001
75341.2	0.552906	6.34571e-06	2.3201	0.965193	0.956513	0.00180863	-0.05	0.001
75540.9	0.281624	-8.56477e-06	-0.82379	0.174364	-1.43728	0.00355083	-0.05	0.001
75740.7	0.359068	2.5967e-06	2.31439	-0.59377	1.29643	0.00278499	-0.05	0.001
75939	1.79148	-1.05813e-06	-0.828306	-0.897614	-0.315283	0.000558198	-0.05	0.001
75941.9	1.59945	2.63306e-06	2.31296	0.936502	0.350079	0.000625215	-0.05	0.001
76140.4	0.350193	-2.29278e-06	-0.829802	0.571886	-1.30917	0.00285557	-0.05	0.001
76340.3	0.279936	7.0841e-06	2.30827	-0.187903	1.43601	0.00357224	-0.05	0.001
76539.9	0.55857	-7.72025e-06	-0.83562	-0.973461	-0.945045	0.00179028	-0.05	0.001
76636.6	19.7664	8.59345e-06	2.3054	0.00847156	0.0318321	5.0591e-05	-0.05	0.001
76740.1	0.553017	-5.04073e-06	-0.836763	0.967578	-0.954042	0.00180826	-0.05	0.001
76939.8	0.280006	1.92564e-06	2.30252	0.179949	1.43701	0.00357135	-0.05	0.001
77139.6	0.353925	-1.27131e-06	-0.842558	-0.582566	-1.30322	0.00282546	-0.05	0.001
77338	1.68302	1.60906e-06	2.2979	-0.919361	0.333814	0.00059417	-0.05	0.001
77340.9	1.69897	-6.01721e-06	-0.844028	0.916121	-0.330923	0.000588592	-0.05	0.001
77539.3	0.354664	7.26193e-08	2.29643	0.584382	1.30216	0.00281957	-0.05	0.001
77739.2	0.280147	-5.70158e-06	-0.848635	-0.178832	-1.43712	0.00356956	-0.05	0.001
77938.8	0.552552	6.24576e-07	2.29064	-0.966895	0.954983	0.00180978	-0.05	0.001
78043	19.7601	-6.08147e-06	-0.851523	-0.0101259	-0.0318468	5.06069e-05	-0.05	0.001
78139	0.559208	3.59999e-06	2.2895	0.973918	0.94423	0.00178824	-0.05	0.001
78338.7	0.280065	-3.49984e-07	-0.854385	0.188337	-1.43592	0.0035706	-0.05	0.001
78538.5	0.350193	5.45095e-06	2.28369	-0.571618	1.30929	0.00285557	-0.05	0.001
78737	1.59838	-6.04287e-06	-0.85907	-0.936712	-0.350327	0.000625632	-0.05	0.001
78740	1.79286	1.10494e-06	2.28219	0.897331	0.315092	0.000557768	-0.05	0.001
78938.2	0.359187	-8.94779e-06	-0.860507	0.593775	-1.29639	0.00278406	-0.05	0.001
79138.1	0.281768	4.42424e-06	2.27768	-0.174624	1.43721	0.00354902	-0.05	0.001
79337.7	0.553426	-4.01231e-06	-0.866206	-0.96556	-0.955866	0.00180693	-0.05	0.001
79441.9	19.759	6.05771e-07	2.27481	-0.01023	0.0319067	5.06099e-05	-0.05	0.001
79538	0.560151	-1.23454e-06	-0.867347	0.972677	-0.944999	0.00178523	-0.05	0.001
79737.6	0.281668	3.82168e-06	2.27197	0.184272	1.43603	0.00355028	-0.05	0.001
79937.4	0.35459	-5.72671e-06	-0.873074	-0.580857	-1.30376	0.00282016	-0.05	0.001
80135.8	1.68286	1.98453e-06	2.26738	-0.919237	0.334273	0.000594227	-0.05	0.001
80138.8	1.70059	-7.19242e-06	-0.874541	0.91564	-0.331059	0.000588031	-0.05	0.001
80337.1	0.355414	4.9804e-06	2.26592	0.582876	1.30258	0.00281362	-0.05	0.001
80537	0.281821	-2.45752e-06	-0.879114	-0.18302	-1.43615	0.00354835	-0.05	0.001
80736.6	0.55961	2.08344e-06	2.2602	-0.97192	0.94607	0.00178696	-0.05	0.001
80833.4	19.7658	-6.16419e-06	-0.881956	0.00836659	-0.0319011	5.05923e-05	-0.05	0.001
80936.8	0.554117	1.41946e-06	2.25906	0.966093	0.954958	0.00180467	-0.05	0.001
81136.5	0.281906	-3.04599e-06	-0.88482	0.175121	-1.43712	0.00354729	-0.05	0.001
81336.3	0.359169	6.62065e-06	2.25337	-0.593452	1.29654	0.0027842	-0.05	0.001
81534.6	1.79117	-7.18589e-07	-0.88933	-0.897649	-0.315402	0.000558293	-0.05	0.001
81537.5	1.59994	5.6051e-06	2.25193	0.936369	0.350059	0.000625022	-0.05	0.001
81736	0.350337	-6.57651e-06	-0.890825	0.571646	-1.30923	0.0028544	-0.05	0.001
81935.9	0.280233	2.20283e-06	2.24725	-0.188621	1.43584	0.00356846	-0.05	0.001
82135.5	0.559813	-8.462e-06	-0.896631	-0.974318	-0.94349	0.00178631	-0.05	0.001
82231	19.7533	2.11979e-06	2.24439	0.0116762	0.0318639	5.06244e-05	-0.05	0.001
82335.8	0.552152	-1.1307e-06	-0.897774	0.966209	-0.95589	0.0018111	-0.05	0.001
82535.4	0.280332	7.14045e-06	2.24151	0.17765	1.43721	0.0035672	-0.05	0.001
82735.3	0.355494	-3.70378e-06	-0.903547	-0.586373	-1.30099	0.00281299	-0.05	0.001
82933.6	1.71688	7.43889e-06	2.23692	-0.912506	0.327735	0.000582452	-0.05	0.001
82936.5	1.66564	-1.44445e-07	-0.905008	0.922903	-0.337035	0.000600369	-0.05	0.001
83134.9	0.353123	5.33635e-06	2.23544	0.580528	1.30439	0.00283187	-0.05	0.001
83334.8	0.279874	-4.93328e-06	-0.909644	-0.181256	-1.43688	0.00357304	-0.05	0.001
83534.4	0.553625	5.5012e-06	2.22964	-0.96842	0.952862	0.00180628	-0.05	0.001
83637.1	19.7727	-1.52975e-06	-0.912531	-0.00635588	-0.0318178	5.05748e-05	-0.05	0.001
83734.7	0.557808	1.55971e-06	2.22849	0.972824	0.946113	0.00179273	-0.05	0.001
83934.3	0.279825	-4.57896e-06	-0.915401	0.187216	-1.43613	0.00357367	-0.05	0.001
84134.2	0.35032	8.88897e-06	2.22267	-0.572522	1.30885	0.00285453	-0.05	0.001
84332.6	1.60332	-4.64088e-07	-0.920086	-0.935712	-0.349257	0.000623706	-0.05	0.001
84335.6	1.78676	5.21743e-06	2.22118	0.898553	0.316018	0.000559673	-0.05	0.001
84533.8	0.358807	-5.8384e-06	-0.921526	0.593416	-1.29668	0.00278701	-0.05	0.001
84733.7	0.281438	3.67769e-06	2.21665	-0.174299	1.43734	0.00355318	-0.05	0.001
84933.3	0.552407	-1.38604e-06	-0.927239	-0.964933	-0.957042	0.00181026	-0.05	0.001
85038.6	19.7473	2.12314e-06	2.21378	-0.0127957	0.0319128	5.06397e-05	-0.05	0.001
85133.6	0.56082	-5.3676e-06	-0.928381	0.973829	-0.94345	0.0017831	-0.05	0.001
85333.2	0.281317	1.96597e-06	2.21094	0.186356	1.43586	0.00355471	-0.05	0.001
85533.1	0.353083	-1.4403e-06	-0.934129	-0.577262	-1.30585	0.0028322	-0.05	0.001
85731.5	1.65143	4.94891e-06	2.20632	-0.925665	0.340122	0.000605535	-0.05	0.001
85734.4	1.7334	-3.65672e-06	-0.935606	0.909047	-0.32525	0.000576902	-0.05	0.001
85932.7	0.356874	5.96154e-07	2.20486	0.58662	1.30042	0.00280211	-0.05	0.001
